id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
20032	vascular disease	-0.9831	-0.1051	2	66	144	22	2009	87.3182	1.0362
20045	vascular surgery	-0.6145	-0.2563	2	50	116	20	2015.8	14.55	0.8694
20051	vasculitis	-1.22	0.2299	6	59	161	28	2016.3571	22.5714	1.3736
20080	vendor	1.3633	-0.1593	1	38	160	24	2013.4167	20.9167	0.6591
20091	venous thromboembolism	-0.8705	-0.1429	2	45	109	20	2015.7	10.6	0.3666
20092	venous thrombosis	-1.0119	-0.0175	2	67	170	23	2013.3478	58.3913	1.0753
20164	veterinary medicine	-0.0718	0.2361	7	76	185	31	2015	36.5484	1.6089
20219	virology	-0.4671	0.3637	7	60	166	39	2015.7692	17.4359	0.6923
20229	virtual reality	0.8937	-0.3032	1	74	196	35	2018.3714	15	1.7406
20236	virus	-0.4474	0.4401	7	34	87	21	2017.1429	8	1.5309
20254	visual analogue scale	-0.663	-0.3968	5	95	273	40	2015	44.55	1.2644
20272	visualization	1.107	-0.3979	1	57	111	21	2018.2381	14.0476	4.1257
20284	vitamin d and neurology	-0.7208	0.4734	2	68	165	27	2015.4074	22.4444	0.9795
20329	vomiting	-0.9398	0.1252	2	73	213	35	2016.5143	14.6286	0.801
20341	vulnerability	0.7181	0.2055	1	142	324	56	2016.9286	24.1429	1.3967
20369	warfarin	-0.8494	0.1335	2	63	165	25	2013.92	41.72	1.0991
20422	web application	1.1002	-0.3327	1	57	127	24	2016.7917	18.5	2.6592
20434	web of science	0.4087	-0.091	1	184	493	97	2018.268	7.701	0.9146
20451	weight gain	-0.4234	0.5676	8	50	98	16	2014.25	26.4375	0.8559
20452	weight loss	-0.3887	0.3287	8	136	434	67	2014.2985	72.9552	1.7693
20466	well being	0.4624	0.3884	3	126	299	50	2016.5	36.08	1.3567
20563	work in process	1.2337	-0.4	1	46	89	17	2016.5294	9.2353	1.0715
20590	workflow	0.9445	-0.3901	1	55	115	24	2018.125	9.7083	1.6609
20595	workforce	0.7482	0.156	1	133	372	60	2016.4333	19.9833	1.3481
20606	workload	0.3226	-0.1488	4	115	236	34	2016.2353	33.4412	1.5102
20625	world wide web	0.959	-0.3535	1	132	439	91	2016.7033	23.1648	0.9698
20637	wrist	-0.752	-0.4733	5	60	140	22	2016	13.1818	0.4175
20671	young adult	-0.3751	0.2265	3	252	859	130	2015.1846	38.8846	1.3183
